path,label,extractor_name,execution_time_seconds,feature_count,error
data/raw/real/IMG-20250715-WA0016.jpg,0,pixel_grid,0.0003661660000000566,6,
data/raw/real/IMG-20250715-WA0016.jpg,0,reflections,0.0021255000000000024,5,
data/raw/real/IMG-20250715-WA0016.jpg,0,sharpness,0.0010998340000001328,5,
data/raw/real/IMG-20250715-WA0016.jpg,0,texture,0.01012641599999986,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,brightness_periodicity,0.0004959999999996079,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,colors,0.003945292000000045,22,
data/raw/real/IMG-20250721-WA0005.jpeg,0,contrast,0.004650042000000187,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,edges,0.004998833000000147,7,
data/raw/real/IMG-20250721-WA0005.jpeg,0,fft,0.008101291999999649,11,
data/raw/real/IMG-20250721-WA0005.jpeg,0,glare,0.0032176250000000017,5,
data/raw/real/IMG-20250721-WA0005.jpeg,0,moire,0.004261917000000004,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,noise,0.004005500000000328,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,pixel_grid,0.00037445800000002194,6,
data/raw/real/IMG-20250721-WA0005.jpeg,0,reflections,0.0024603330000001478,5,
data/raw/real/IMG-20250721-WA0005.jpeg,0,sharpness,0.0009385000000001753,5,
data/raw/real/IMG-20250721-WA0005.jpeg,0,texture,0.010160874999999958,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,brightness_periodicity,0.0004109169999999551,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,colors,0.003954916000000086,22,
data/raw/real/IMG-20250722-WA0001.jpg,0,contrast,0.004233375000000095,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,edges,0.004584416000000147,7,
data/raw/real/IMG-20250722-WA0001.jpg,0,fft,0.0077785000000001325,11,
data/raw/real/IMG-20250722-WA0001.jpg,0,glare,0.0029151249999999074,5,
data/raw/real/IMG-20250722-WA0001.jpg,0,moire,0.0040423750000000425,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,noise,0.004129708000000232,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,pixel_grid,0.00035858300000013443,6,
data/raw/real/IMG-20250722-WA0001.jpg,0,reflections,0.0021502500000001312,5,
data/raw/real/IMG-20250722-WA0001.jpg,0,sharpness,0.0010238750000000074,5,
data/raw/real/IMG-20250722-WA0001.jpg,0,texture,0.009984875000000226,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,brightness_periodicity,0.00040599999999990644,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,colors,0.0038674169999999286,22,
data/raw/real/IMG-20250808-WA0013.jpg,0,contrast,0.004330334000000047,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,edges,0.004573999999999856,7,
data/raw/real/IMG-20250808-WA0013.jpg,0,fft,0.007879833999999697,11,
data/raw/real/IMG-20250808-WA0013.jpg,0,glare,0.0031089589999999667,5,
data/raw/real/IMG-20250808-WA0013.jpg,0,moire,0.00395429199999997,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,noise,0.004052208000000057,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,pixel_grid,0.0003750000000000142,6,
data/raw/real/IMG-20250808-WA0013.jpg,0,reflections,0.0025344579999999617,5,
data/raw/real/IMG-20250808-WA0013.jpg,0,sharpness,0.0010442090000002402,5,
data/raw/real/IMG-20250808-WA0013.jpg,0,texture,0.01006362499999991,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,brightness_periodicity,0.0005249169999999026,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,colors,0.0040320000000000356,22,
data/raw/real/IMG-20250814-WA0004.jpeg,0,contrast,0.004281333999999859,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,edges,0.004488625000000024,7,
data/raw/real/IMG-20250814-WA0004.jpeg,0,fft,0.007965250000000257,11,
data/raw/real/IMG-20250814-WA0004.jpeg,0,glare,0.0026833339999998707,5,
data/raw/real/IMG-20250814-WA0004.jpeg,0,moire,0.004011499999999835,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,noise,0.003997749999999911,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,pixel_grid,0.0003829579999998778,6,
data/raw/real/IMG-20250814-WA0004.jpeg,0,reflections,0.0021502090000002916,5,
data/raw/real/IMG-20250814-WA0004.jpeg,0,sharpness,0.0008657499999999985,5,
data/raw/real/IMG-20250814-WA0004.jpeg,0,texture,0.010347292000000063,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,brightness_periodicity,0.0005007919999999721,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,colors,0.004231040999999713,22,
data/raw/real/IMG-20250829-WA0018.jpg,0,contrast,0.0045724159999998015,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,edges,0.005143874999999909,7,
data/raw/real/IMG-20250829-WA0018.jpg,0,fft,0.007918500000000162,11,
data/raw/real/IMG-20250829-WA0018.jpg,0,glare,0.0030907920000000644,5,
data/raw/real/IMG-20250829-WA0018.jpg,0,moire,0.004152625000000132,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,noise,0.00403841699999985,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,pixel_grid,0.00037129200000007856,6,
data/raw/real/IMG-20250829-WA0018.jpg,0,reflections,0.0024600829999998908,5,
data/raw/real/IMG-20250829-WA0018.jpg,0,sharpness,0.0009298329999998245,5,
data/raw/real/IMG-20250829-WA0018.jpg,0,texture,0.01009883399999989,6,
data/raw/real/IMG-20250920-WA0006.jpg,0,brightness_periodicity,0.00042345799999976563,6,
data/raw/real/IMG-20250920-WA0006.jpg,0,colors,0.003948457999999988,22,
data/raw/real/IMG-20250920-WA0006.jpg,0,contrast,0.0045137920000000165,6,
data/raw/real/IMG-20250920-WA0006.jpg,0,edges,0.004732624999999935,7,
data/raw/real/IMG-20250920-WA0006.jpg,0,fft,0.008052875000000181,11,
data/raw/real/IMG-20250920-WA0006.jpg,0,glare,0.003008541999999892,5,
data/raw/real/IMG-20250920-WA0006.jpg,0,moire,0.004443833999999924,6,
data/raw/real/IMG-20250920-WA0006.jpg,0,noise,0.004095167000000011,6,
data/raw/real/IMG-20250920-WA0006.jpg,0,pixel_grid,0.0004113339999998189,6,
